customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,split
3384-CTMSF,0,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,104.1,296.41,1.0,3.0,train
8668-KNZTI,0,2023-04-01,One year,No,Electronic check,No,Quarter,No,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,53.75,181.35,4.0,2.0,train
0254-WWRKD,0,2023-04-01,One year,No,Credit card (automatic),No,Semiann,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,50.55,174.67,0.0,3.0,train
8413-VONUO,1,2023-04-01,Month-to-month,No,Electronic check,No,Monthly,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.65,376.25,0.0,2.0,train
5419-JPRRN,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,101.45,284.67,4.0,2.0,train
6103-QCKFX,0,2023-04-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,56.25,174.75,10.0,2.0,train
7233-IOQNP,0,2023-04-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,34.0,154.25,5.0,4.0,train
3621-CEOVK,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes, Yes  ,Fiber optic,No,Yes,No,No,Yes, Yes  ,No,Yes,Yes,No,female,1.0,Yes,No,College,2.0,Retired,100–150k,100.2,257.03,5.0,1.0,train
9558-IHEZX,0,2023-04-01,Two year,Yes,mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,106.75,394.57,3.0,2.0,train
4747-LCAQL,0,2023-04-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,100–150k,79.0,273.47,4.0,2.0,train
1960-UOTYM,0,2023-04-01,Two year,No,Electronic check,No, Semiann  ,Yes,Yes,Yes,No,DSL,Yes,Yes,NO INTERNET SERVICE ,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0.0,240.41,4.0,3.0,train
1596-OQSPS,0,2023-04-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,51.1,179.09,0.0,2.0,train
5626-MGTUK,0,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,89.1,315.35,3.0,2.0,train
5546-QUERU,0,2023-04-01,One year,Yes,Mailed check,Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.95,68.58,5.0,3.0,train
1273-MTETI,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,88.85,282.01,0.0,2.0,train
8065-QBYTO,0,2023-04-01,One year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,99.65,286.32,0.0,3.0,train
5820-PTRYM,0,2023-04-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,female,1.0,Yes,No,College,3.0,Retired,60–100k,68.45,84.18,3.0,2.0,train
9398-MMQTO,0,2023-04-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,74.45,306.44,4.0,2.0,train
3454-JFUBC,0,2023-04-01,Two year,Yes,Credit card (automatic),No,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,20.0,28.18,0.0,3.0,train
0969-RGKCU,0,2023-04-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.8,67.52,0.0,3.0,train
3186-AJIEK,0,2023-04-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,0.0,No,No,Bachelor,2.0,Retired,>150k,105.65,277.45,4.0,2.0,train
3982-XWFZQ,1,2023-04-01,Month-to-month,Yes,Electronic check,No,Monthly,No,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,50.25,73.99,2.0,4.0,train
7609-NRNCA,0,2023-04-01,One year,No,Mailed check,No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,no,Yes,female,0.0,No,No,College,1.0,Employed,60–100k,19.55,0.0,3.0,3.0,train
4523-WXCEF,1,2023-04-01,Month-to-month,No,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,101.1,349.04,7.0,2.0,train
3055-OYMSE,0,2023-04-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,No,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,0.0,176.1,1.0,2.0,train
3823-KYNQY,0,2023-04-01,One year,No,Credit card (automatic),No,Monthly,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,24.95,66.92,3.0,3.0,train
8591-TKMZH,0,2023-04-01,Two year,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,111.1,356.17,7.0,2.0,train
5366-IJEQJ,1,2023-04-01,Month-to-month,Yes,Electronic check,No,Monthly,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,88.7,261.89,3.0,2.0,train
3049-SOLAY,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,No,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,95.2,297.98,4.0,1.0,train
8731-WBBMB,0,2023-04-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,81.9,258.4,3.0,ORPH-6616ba07,train
0485-ZBSLN,0,2023-04-01,Two year,No,Credit card (automatic),No,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,6.0,Self-employed,60–100k,24.75,80.08,3.0,4.0,train
6229-UOLQL,0,2023-04-01,One year,Yes,Mailed check,Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,52.0,150.4,8.0,3.0,train
5057-RKGLH,0,2023-04-01,Two year,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,20.35,56.11,5.0,2.0,train
3563-SVYLG,0,2023-04-01,Two year,No,Credit card (automatic), No  ,Quarter,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,62.65,145.55,5.0,3.0,train
2481-SBOYW,0,2023-04-01,Two year, Yes  ,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,Yes,College,1.0,Self-employed,60–100k,25.0,0.0,1.0,UNK-d1ca6bfa,train
6289-CPNLD,1,2023-04-01,One year,Yes,Mailed check,No,Quarter,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,73.9,238.38,2.0,3.0,train
3755-JBMNH,1,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,No,No,male,1.0,Yes,No,College,2.0,Retired,100–150k,71.8,202.32,0.0,2.0,train
4353-HYOJD,0,2023-04-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,No,No,No, Yes  ,female,0.0,Yes,Yes,College,2.0,Employed,60–100k,49.85,76.01,6.0,3.0,train
8023-QHAIO,0,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes, Yes  ,Fiber optic,No,No,No,Yes,No,No,No,Yes,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,76.85,163.87,2.0,3.0,train
2320-TZRRH,0,2023-04-01,One year,No,Mailed check,Yes,Monthly,Yes,No, Yes  ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,19.5,42.84,4.0,3.0,train
3841-CONLJ,0,2023-04-01,Month-to-month,No,Electronic check,Yes,Monthly, No  ,No,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,3.0,Employed,60–100k,35.0,221.17,5.0,3.0,train
5287-QWLKY,1,2023-04-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,male,1.0,Yes,Yes,Bachelor,3.0,Retired,>150k,105.1,258.05,0.0,2.0,train
3096-JRDSO,1,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.3,310.65,1.0,2.0,train
5135-GRQJV,0,2023-04-01,Two year,Yes,Mailed check,Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,114.5,296.46,6.0,2.0,train
1421-HCERK,0,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,105.7,202.0,5.0,UNK-50712c61,train
2971-SGAFL,0,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,78.75,206.71,6.0,2.0,train
9584-EXCDZ,0,2023-04-01,Month-to-month,No,Bank transfer (automatic), Yes  ,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No, Yes  ,No,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,70.5,212.81,4.0,3.0,train
7240-ETPTR,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,No,Yes,No,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,48.75,224.73,3.0,3.0,train
3721-CNZHX,0,2023-04-01,One year,No,CREDIT CARD (AUTOMATIC) ,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,male,0.0,No,No,College,1.0,Employed,60–100k,19.8,71.69,5.0,3.0,train
5025-GOOKI,0,2023-04-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,18.9,90.54,1.0,2.0,train
4750-UKWJK,0,2023-04-01,One year,No,Mailed check,No,Annual,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,19.6,21.89,3.0,3.0,train
4391-RESHN,1,2023-04-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes, Yes  ,Yes,Yes,Yes,No,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,104.05,285.44,4.0,ORPH-9edaf4ae,train
6738-ISCBM,0,2023-04-01,One year,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,College,2.0,Self-employed,60–100k,54.0,239.28,4.0,2.0,train
4951-UKAAQ,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes, Yes  ,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,88.95,348.13,0.0,2.0,train
1837-YQUCE,0,2023-04-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,58.35,170.79,8.0,3.0,train
8120-JDCAM,0,2023-04-01,Month-to-month,Yes,Mailed check,No,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,69.55,288.66,2.0,2.0,train
8242-SOQUO,0,2023-04-01,Month-to-month,Yes,Electronic check,No,Monthly,NO ,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,84.7,205.31,0.0,2.0,train
7296-PIXQY,0,2023-04-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,70.2,310.43,7.0,2.0,train
1730-VFMWO,0,2023-04-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Yes,Yes,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,50.2,161.06,5.0,4.0,train
2460-NGXBJ,0,2023-04-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,No,No,male,1.0,Yes,Yes,College,4.0,Retired,100–150k,75.2,208.39,1.0,2.0,train
9359-UGBTK,0,2023-04-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Retired,100–150k,72.35,191.04,3.0,3.0,train
3164-YAXFY,0,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,53.75,206.09,5.0,2.0,train
3927-NLNRY,1,2023-04-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,94.25,354.82,0.0,2.0,train
9091-WTUUY,0,2023-04-01,Two year,No,Mailed check,No,Quarter,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,69.25,217.12,0.0,3.0,train
0668-OGMHD,0,2023-04-01,Month-to-month,No,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Yes,female,0.0,Yes,No,College,2.0,Employed,60–100k,28.5,150.25,2.0,2.0,train
6625-UTXEW,0,2023-04-01, Month-to-month  ,Yes,Electronic check,No,Monthly,No,Yes,Yes, No  ,DSL,No,Yes,No,No,No,No,Yes,Yes,Yes,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,51.25,107.11,4.0,3.0,train
2483-XSSMZ,0,2023-04-01,One year,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,No,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,47.85,30.76,2.0,3.0,train
3230-IUALN,0,2023-04-01,Two year,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,81.0,218.81,3.0,3.0,train
2017-CCBLH,0,2023-04-01,Two year,No,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,20.0,84.26,2.0,4.0,train
2568-BRGYX,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,Yes,No,No,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,70.2,250.82,1.0,2.0,train
6240-EURKS,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,No,No phone service,DSL,No,No,No,No,No,Yes,No,No,No,No,female,0.0,No,Yes,College,2.0,Self-employed,60–100k,35.0,99.7,3.0,2.0,train
3870-SPZSI,0,2023-04-01,Two year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,6.0,Retired,>150k,113.05,382.34,6.0,3.0,train
9290-SHCMB,0,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,96.85,275.93,1.0,2.0,train
5724-BIDBU,0,2023-04-01,One year,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,55.35,189.26,0.0,3.0,train
9798-OPFEM,0,2023-04-01,Two year,Yes,Electronic check,Yes,Annual,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,21.1,17.92,4.0,2.0,train
8259-NFJTV,0,2023-04-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,No,No,No,female,0.0,Yes,Yes,College,2.0,Employed,60–100k,34.65,109.19,0.0,3.0,train
5127-BZENZ,0,2023-04-01,One year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,65.2,223.11,2.0,3.0,train
6032-KRXXO,1,2023-04-01,Month-to-month,Yes,Electronic check, Yes  ,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,90.25,351.41,2.0,2.0,train
2361-UPSND,0,2023-04-01,One year,No,Mailed check,No,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes, Yes  ,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,70.6,191.22,5.0,3.0,train
0114-RSRRW,0,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.95,67.03,3.0,3.0,train
0947-MUGVO,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Yes,Yes,No,male,1.0,Yes,No,College,2.0,Retired,100–150k,73.65,173.31,0.0,2.0,train
1038-ZAGBI,1,2023-04-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service, No internet service  ,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,19.8,32.52,2.0,3.0,train
7975-TZMLR,0,2023-04-01,One year,Yes,Electronic check,No,Quarter,Yes, No  ,NO ,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes, Yes  ,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,103.1,376.63,3.0,2.0,train
3668-QPYBK,1,2023-04-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,53.85,104.87,0.0,2.0,train
0526-SXDJP,0,2023-04-01,Two year,No,Bank transfer (automatic),No,Monthly, Yes  ,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,42.1,130.41,3.0,2.0,train
2828-SLQPF,0,2023-04-01,Month-to-month,yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,No,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,45.0,90.78,3.0,2.0,train
7123-WQUHX,0,2023-04-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.0,246.82,3.0,2.0,train
0404-SWRVG,1,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,74.4,281.09,4.0,2.0,train
4482-EWFMI,0,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,69.7,267.34,4.0,3.0,train
9367-WXLCH,1,2023-04-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,No,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,84.5,285.8,0.0,2.0,train
6469-MRVET,0,2023-04-01,One year,YES ,Electronic check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,YeT,No internet service,No internet service,No,Yes,Yes,No,male,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,20.2,57.83,4.0,3.0,train
7576-ASEJU,0,2023-04-01,One year,Yes,Credit card (automatic),No,Quarter,Yes,Yes,Yes,No,DSL,NO ,No,No,Yes,Yes,Yes,No,Yes,No,Yes,female,0.0,Yes,Yes,College,2.0,Retired,100–150k,74.7,194.17,7.0,2.0,train
8705-WZCYL,0,2023-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Yes,No,No,No,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,44.8,109.63,0.0,3.0,train
7520-HQWJU,0,2023-04-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,female,0.0,Yes,Yes,College,4.0,Retired,100–150k,67.45,153.05,2.0,2.0,train
0104-PPXDV,0,2023-04-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,No,No,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,50.3,84.06,0.0,2.0,train
0979-PHULV,1,2023-04-01,Month-to-month,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes, Yes  ,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,99.45,346.17,5.0,2.0,train
7663-ZTEGJ,0,2023-04-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,100.55,288.69,5.0,3.0,train
