gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
Female,0.0,Yes,No,College,3.0,Self-employed,100–150k,6418-PIQSP
Female,0.0,No,No,College,1.0, Self-employed  ,100–150k,8220-OCUFY
Female,0.0,No,No,College,1.0,Self-employed,100–150k,3995-WFCSM
Female,0.0,No,No,College,1.0,Self-employed,60–100k,1895-QTKDO
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2038-OEQZH
Female,0.0, No  ,No,College,1.0,Self-employed,60–100k,1178-PZGAB
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7927-AUXBZ
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,2626-VEEWG
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,2878-RMWXY
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,1657-DYMBM
Female,0.0,No,No,College,1.0,Employed,60–100k,7311-MQJCH
Male,1.0,Yes,No,College,2.0,Retired,100–150k,7375-WMVMT
Female,0.0,Yes,Yes,College,2.0,Retired,100–150k,1136-XGEQU
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,2530-FMFXO
Male,0.0,No,No,College,1.0,Self-employed,60–100k,6844-DZKRF
Female,1.0,No,No,College,2.0,Retired,100–150k,4695-WJZUE
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,7619-ODSGN
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,5970-GHJAW
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8879-XUAHX
Female,0.0,No,No,College,1.0,Self-employed,60–100k,3689-MOZGR
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,4195-PNGZS
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,5003-XZWWO
Female,1.0,No,No,College,1.0,Retired,100–150k,3988-RQIXO
Male,1.0,Yes,No,College,2.0,Retired,100–150k,7622-FWGEW
Male,0.0,No,Yes,College,1.0,Self-employed,60–100k,6922-NCEDI
Male,0.0,YeM,No,Bachelor,1.0,Self-employed,>150k,2514-GINMM
Female,0.0,Yes,No,College,2.0,Employed,60–100k,9891-NQDBD
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,6131-IUNXN
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,8548-AWOFC
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,9798-DRYDS
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,8532-UEFWH
Female,0.0,,No,College,1.0,Self-employed,100–150k,6296-DDOOR
Female,0.0,No,No,College,1.0,self-employed,100–150k,7951-VRDVK
Male,1.0,Yes,No,College,2.0,Retired,100–150k,5931-FLJJF
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,4815-YOSUK
Male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,2659-VXMWZ
Male,1.0,No,No,College,1.0,Retired,,0380-NEAVX
Male,1.0,Yes,No,College,2.0,Retired,100–150k,3207-OYBWH
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,4285-GYRQC
Female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,7216-EWTRS
Male,0.0,Yes,fes,College,2.0,Self-employed,60–100k,4365-MSDYN
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,7036-TYDEC
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5802-ADBRC
Male,0.0,No,No,College,1.0,Employed,60–100k,8076-FEZKJ
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,5197-YPYBZ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8337-MSSXB
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,4312-GVYNH
Female,1.0,No, No  ,HIGHSCHOOL ,3.0,Retired,>150k,8495-LJDFO
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0839-JTCUD
Female,0.0,Yes,Yes,College,2.0,Retired,100–150k,5494-WOZRZ
Male,1.0,No,No,College,1.0,Retired,100–150k,1302-UHBDD
Male,0.0,Yes,No,College,2.0,Retired,100–150k,2234-EOFPT
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,8619-IJNDK
Male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,8378-LKJAF
Female,0.0,No,No, Bachelor  ,1.0,Self-employed,>150k,8182-BJDSI
Male,1.0,Yes,No,College,2.0,Retired, 100–150k  ,2528-HFYZX
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1153-GNOLC
 Female  ,0.0,Yes,Yes,College,5.0,Employed,60–100k,3298-QEICA
Male,0.0,Yes,Yes,College,4.0, Self-employed  ,60–100k,0788-DXBFY
Female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,3597-YASZG
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3496-LFSZU
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5242-UOWHD
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2482-CZGBB
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,6479-SZPLM
Male,0.0,No,No,College,1.0,Self-employed,100–150k,8097-VBQTZ
Male,0.0,Yes, Yes  ,College,3.0,Self-employed,100–150k,4500-HKANN
Female,0.0,Yes,Yes,College,3.0,Retired,100–150k,9917-KWRBE
Male,1.0,No,No,College,2.0,Retired,100–150k,3420-ZDBMA
Male,0.0,Yes,Yes,College,2.0,Self-employed,,2212-LYASK
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1393-IMKZG
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,8069-RHUXK
Female,1.0,Yes,Yes,BACHELOR ,3.0,Retired,100–150k,3398-GCPMU
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,2908-WGAXL
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,3378-AJRAO
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,1013-QCWAM
Female,0.0,No,No,College,1.0,Self-employed,100–150k,0866-QLSIR
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,6050-FFXES
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7181-BQYBV
Female,0.0,No,No,College,1.0,Self-employed,60–100k,0362-RAOQO
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9554-DFKIC
Female,0.0,No,No,College,1.0,Self-employed,100–150k,5527-ACHSO
Female,0.0,No,No,College,1.0,Self-employed,60–100k,0829-DDVLK
Male,0.0,No,Yjs,College,1.0,Self-employed,100–150k,1399-UBQIU
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1813-JLKWR
Male,1.0,Yes,No,College,2.0,Retired,100–150k,0336-PIKEI
Male,1.0,Yes,No,College,2.0,Retired,100–150k,7322-OCWHC
Female,0.0,No,Yes,College,,Self-employed,60–100k,9537-VHDTA
Female,0.0,No,Yes,College,3.0,Self-employed,100–150k,4957-TIALW
Female,0.0,No,No,College,2.0,Self-employed,100–150k,2054-PJOCK
Male,0.0,No,No,College,1.0,Self-employed,60–100k,9150-HEPMB
Female,0.0,No,No,College,1.0,Employed,60–100k,9030-QGZNL
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6204-IEUXJ
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,3126-WQMGH
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,4529-CKBCL
Female,0.0,No,No,Bachelor,3.0,Retired,>150k,2506-CLAKW
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,7176-WRTNX
Male,0.0,No,No,Bachelor,1.0,Retired,,1583-IHQZE
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,5732-IKGQH
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,9239-GZHZE
Female,0.0,YeQ,No,College,1.0,Self-employed,60–100k,7205-BAIAD
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0151-ONTOV
Female,1.0,No,No,College,1.0,Retired,100–150k,4140-MUHUG
Female,1.0,No,No,College,2.0,Retired,100–150k,0093-EXYQL
Male,0.0,No,Yes,College,3.0,Self-employed,60–100k,8064-RAVOH
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,0219-QAERP
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0320-JDNQG
Male,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,7180-PISOG
Female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,9168-INPSZ
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,3571-RFHAR
Female,1.0,No,No,HighSchool,,Retired,60–100k,0015-UOCOJ
Male,1.0,No,No,HighSchool,1.0,Retired,60–100k,5334-AFQJB
Female,1.0,No,No,College,1.0,Retired,100–150k,2754-SDJRD
Female,0.0,No,No,College,1.0,Retired,100–150k,9578-VRMNM
Male,1.0,Yes,Yes,College,3.0,Retired,100–150k,1587-FKLZB
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6140-QNRQQ
Male,0.0,No,Yes,College,1.0,Self-employed,60–100k,8963-JLGJT
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,4307-KTUMW
 Male  ,1.0,Yes,No,College,3.0,Retired,60–100k,1465-LNTLJ
Male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,5440-FLBQG
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2135-DQWAQ
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,4056-QHXHZ
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,7470-MCQTK
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7488-MXJIV
Female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,7401-JIXNM
Male,0.0,Yes,No,College,4.0,Self-employed,100–150k,9339-FIIJL
,0.0,No,No,Bachelor,1.0,Retired,>150k,2027-FECZV
Male,0.0,No,No,College,1.0,Self-employed,60–100k,2672-DZUOY
Male,1.0,No,No,HighSchool,2.0,Retired,60–100k,4706-DGAHW
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3870-MQAMG
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,6670-MFRPK
Female,0.0,No,No,College,1.0,Self-employed,60–100k,6177-PEVRA
Female,0.0,Yes,Yes,Bachelor,,Retired,>150k,4800-CZMPC
Female,0.0,Yes,no,Bachelor,2.0,Self-employed,>150k,4813-HQMGZ
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,7579-KKLOE
Male,0.0,No,No,College,1.0,Self-employed,60–100k,7377-DMMRI
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8402-EIVQS
Male,0.0,NO ,Yes,Bachelor,2.0,Retired,>150k,4947-DSMXK
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,7245-NIIWQ
Female,0.0,Yes,Yes,College,4.0,Self-employed,1d0–150k,0002-ORFBO
Male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,3324-OIRTO
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,5414-OFQCB
Male,0.0,No,No,College,1.0,Retired,100–150k,4967-WPNCF
Female,1.0,Yes,Yes,Bachelor,6.0,Retired,>150k,8552-OBVRU
Male,0.0,No,No,College,2.0,Employed,60–100k,8499-BRXTD
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,9154-QDGTH
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,8197-BFWVU
Male,0.0,Yes, Yes  ,College,5.0,Retired,100–150k,2577-GVSIL
Male,0.0,No,No,College,1.0,Employed,60–100k,9367-OIUXP
Female,0.0,Yes,Yes,College,4.0,Employed,60–100k,6770-UAYGJ
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,6463-HHXJR
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,7928-VJYAB
Male,0.0,Yes,Yes,College,6.0,Retired,100–150k,1187-WILMM
Female,1.0,No,No,College,1.0,Retired,100–150k,9776-OJUZI
Female,0.0,No,Yes,College,3.0, Self-employed  ,60–100k,1306-RPWXZ
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,8949-JTMAY
Female,1.0,Yes,No,College,3.0,Retired,100–150k,2774-LVQUS
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3097-PYWXL
Female,0.0,Yes,No,Bachelor,,Self-employed,>150k,2266-SJNAT
Female,1.0,Yes,No,College,3.0,,100–150k,0869-PAPRP
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,4238-JSSWH
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2972-YDYUW
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,1104-FEJAM
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,2809-ILCYT
Female,0.0, Yes  ,No,College,2.0,Retired,100–150k,5499-ECUTN
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,4981-FLTMF
Male,1.0,Yes,No,College,2.0,Retired,100–150k,9121-PHQSR
Male,0.0,No,No,College,1.0,Self-employed,60–100k,3113-IWHLC
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,3211-ILJTT
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,4612-THJBS
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,4277-BWBML
Female,1.0,No,No,College,2.0,Retired,100–150k,4094-NSEDU
Female,0.0,Yes,Yes,College,7.0,Self-employed,60–100k,0234-TEVTT
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4304-TSPVK
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,1552-AAGRX
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,2637-FKFSY
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,9796-MVYXX
Female,0.0,No,Yes,College,2.0,Self-employed,60–100k,7874-ECPQJ
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,0020-INWCK
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,7089-RKVSZ
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,2683-JXWQQ
Male,0.0,Yes, Yes  ,Bachelor,2.0,Self-employed,>150k,9548-ZMVTX
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8739-XNIKG
Female,0.0,No,No,College,1.0,Self-employed,100–150k,9755-JHNMN
Male,0.0,No,No,College,1.0,Self-employed,60–100k,3981-QSVQI
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2789-HQBOU
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,9424-CMPOG
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,5067-WJEUN
Male,0.0,No,No,College,2.0,Self-employed,60–100k,3450-WXOAT
Female,0.0,Yes,No,College,3.0,Self-employed,100–150k,9251-WNSOD
Female,0.0,Yes,No,College,2.0,Employed,60–100k,6974-DAFLI
Male,0.0,Yes,No,College,2.0,Retired,100–150k,2616-UUTFK
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,7064-JHXCE
Female,0.0,No,Yes,College,4.0,Employed,60–100k,5103-MHMHY
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7989-AWGEH
Male,0.0,No, No  ,College,2.0,Self-employed,60–100k,4373-VVHQL
Male,0.0,Yes,No, Bachelor  ,3.0,Self-employed,>150k,4559-UWIHT
Male,1.0,No,No,College,1.0,Retired,100–150k,7268-IGMFD
Female,1.0,No,No,College,1.0,Retired,100–150k,1846-XWOQN
Female,0.0,No,No, Bachelor  ,1.0,Retired,>150k,0235-KGSLC
Female,0.0,Yes,No,Bachelor,,Retired,>150k,6650-BWFRT
Male,0.0,No,No,Bachelor,3.0,Self-employed,>150k,9570-KYEUA
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,6993-YGFJV
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2712-SYWAY
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0730-BGQGF
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,5498-IBWPI
Male,0.0,No,No,College,1.0,Employed,60–100k,9101-NTIXF
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,0013-SMEOE
Male,0.0,No,No,College,1.0,Self-employed,100–150k,9314-QDMDW
Male,0.0,No,Yes,College,2.0, Self-employed  ,60–100k,9308-ANMVE
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,2884-GBPFB
Male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,3757-NJYBX
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3413-DHLPB
Male,0.0,No,No,College,2.0,Employed,60–100k,7649-PHJVR
Female,0.0,No,No,College,1.0,Self-employed,60–100k,6114-TCFID
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,3787-TRIAL
Male,1.0,Yes,No,College,3.0,Retired,100–150k,2573-GYRUU
Female,0.0,No,Yes,College,2.0,Employed,,5156-UMKOW
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1247-QBVSH
Male,0.0,No,No,Bachelor,4.0,Self-employed,>150k,6734-GMPVK
Female,0.0,No,No,College,1.0,Self-employed,60–100k,9822-OAOVB
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,6161-ERDGD
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1226-JZNKR
Male,,No,No,College,1.0,Self-employed,100–150k,7318-EIVKO
Male,0.0,No,No, Bachelor  ,1.0,Emplooed,>150k,3771-PZOBW
Female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,5136-KCKGI
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,8231-BSWXX
Female,,Yes,No,College,2.0,Retired,100–150k,6486-LHTMA
Female,1.0,Yes,No,College,2.0,Retired,100–150k,4083-BFNYK
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3722-WPXTK
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7389-KBFIT
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,7176-WIONM
Female,0.0,No,Yes,Bachelor,4.0,Self-employed,>150k,5141-ZUVBH
Male,1.0,No,Yes,College,1.0,Retired,60–100k,1089-HDMKP
Male,0.0,No,Yes,College,1.0,Employed,60–100k,7623-HKYRK
Female,0.0,Yes,No,College,3.0,Retired,100–150k,0310-SUCIN
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,5197-PYEPU
Female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,2929-ERCFZ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7548-SEPYI
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,8835-VSDSE
Female,0.0,Yes,Yes,College,3.0,Employed,60–100k,6619-RPLQZ
Male,0.0,Yes,Yes,College,2.0,Retired,100–150k,3275-RHRNE
Female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,3503-TYDAY
 Male  ,0.0,No,Yes,College,2.0,Self-employed,100–150k,6901-GOGZG
Female,0.0,Yes,No,College,2.0,Employed,60–100k,1623-NLDOT
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7021-XSNYE
Female,0.0, Yes  ,No,College,3.0,Self-employed,60–100k,9621-OUPYD
Female,1.0,Yes,Yes,College,2.0,Retired,100–150k,9898-KZQDZ
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,8982-NHAVY
Male,0.0,No,No,College,2.0,Employed,60–100k,4307-KWMXE
Female,1.0,No,No,College,1.0,Retired,100–150k,0141-YEAYS
Female,0.0,No,No,College,2.0,Self-employed,60–100k,2450-ZKEED
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3694-DELSO
Male,0.0,No,No,College,2.0,Self-employed,60–100k,3893-JRNFS
Male,1.0,No,No,College,1.0,Retired,100–150k,9603-OAIHC
Female,0.0,No,No,College,1.0,Employed,60–100k,1133-KXCGE
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,5236-PERKL
Male,0.0,No,No,College,1.0,Self-employed,60–100k,0142-GVYSN
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,1049-FYSYG
 Male  ,0.0,No,No,College,1.0,,60–100k,7854-FOKSF
Male,0.0,No,Yes,Bachelor,2.0,Retired,>150k,2519-FAKOD
Male,1.0, Yes  ,No, College  ,2.0,Retired,100–150k,8406-LNMHF
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1821-BUCWY
Male,1.0,No,No,HighSchool,3.0,Retired,60–100k,8263-JQAIK
Female,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,0023-UYUPN
Male,0.0,No,No,College,1.0,Self-employed,60–100k,
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1465-WCZVT
Female,0.0,No,,College,1.0,Self-employed,100–150k,9481-SFCQY
Female,1.0,No,No,College,1.0,Retired,100–150k,6360-SVNWV
Female,0.0,No,No, College  ,1.0,Self-employed,100–150k,0567-GGCAC
Female,0.0,No,No,Bachelor,1.0,Retired, >150k  ,7089-IVVAZ
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,8884-MRNSU
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,2171-UDMFD
Female,1.0,No,No,College,2.0,Retired,100–150k,9050-IKDZA
Male,1.0,No,No,College,1.0,Retired,100–150k,2205-YMZZJ
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,9802-CAQUT
,1.0,No,No,College,1.0,Retired,100–150k,1254-IZEYF
Female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,0187-WZNAB
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,9492-TOKRI
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1475-VWVDO
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,9221-OTIVJ
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,1357-MVDOZ
Female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7602-MVRMB
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,3325-FUYCG
Male,1.0,No,No,College,1.0,Retired,100–150k,5908-QMGOE
Female,1.0,No,No,College,1.0,Retired,100–150k,1197-BVMVG
Female,0.0,No,No,College,,Employed,60–100k,5406-KGRMX
Female,0.0,,No,Bachelor,1.0,Self-employed,>150k,8481-YYXWG
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,5968-HYJRZ
Male,1.0,Yes,No,College,2.0,Retired,100–150k,5198-EFNBM
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,7516-GMHUV
Male,0.0,No,No,College,1.0, Self-employed  ,60–100k,7140-ADSMJ
Female,0.0,Yes,Yes,College,4.0,Employed,60–100k,2230-XTUWL
Female,0.0,No,No,College,1.0,Self-employed,60–100k,7706-YLMQA
Male,0.0,No,Yes,College,2.0,Retired,100–150k,2585-KTFRE
Male,0.0,Yes,No,Bachelor,2.0,Self-emTloyed,>150k,7994-UYIVZ
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2609-IAICY
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1740-CSDJP
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,7717-BICXI
Male,0.0,Yes,Yes,Bachelor,7.0,Self-employed,>150k,6559-RAKOZ
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,2636-OHFMN
Female,0.0,No,No,College,3.0,Employed,60–100k,4716-MRVEN
Female,0.0,Yes,No, College  ,2.0,Self-employed,60–100k,2143-LJULT
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,1323-OOEPC
Male,0.0,Yes,No,College,3.0,Self-employed,100–150k,3200-MNQTF
Female,0.0,Yes,Yes,College,5.0,Employed,60–100k,6164-HXUGH
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,5630-IXDXV
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0320-DWVTU
Male,0.0,Yes,No,College,3.0,Self-employed,100–150k,9135-MGVPY
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1212-GLHMD
Male,0.0,YES ,No,College,1.0,Employed,60–100k,7878-JGDKK
Male,0.0, Yes  ,Yes,College,3.0,,100–150k,1088-AUUZZ
Male,1.0,Yes,No,College,2.0,Retired,100–150k,0397-GZBBC
Male,1.0,Yes,No,HighSchool,3.0,Retired,60–100k,6614-YWYSC
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,9588-OZDMQ
Male,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7641-EUYET
Male,0.0,Yes,Yes,College,4.0,Employed,60–100k,6476-EPYZR
Female,0.0,,No,Bachelor,1.0,Self-employed,>150k, 9921-ZVRHG  
Female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,1174-FGIFN
Male,0.0,No,No,College,2.0,Self-employed,100–150k,6620-HVDUJ
Male,0.0,No,No,College,1.0,Self-employed,60–100k,4701-MLJPN
Female,0.0,,Yes,College,2.0,Self-employed,100–150k,1032-MAELW
Male,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,7641-TQFHN
Female,0.0, Yes  ,No,College,3.0,Self-employed,60–100k,
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,9206-GVPEQ
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,8622-ZLFKO
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1596-BBVTG
Female,0.0,Yes,No,College,3.0, Self-employed  ,60–100k,6188-UXBBR
Male,0.0,No,No,College,2.0,Self-employed,60–100k,2333-KWEWW
Female,0.0,Yes,No,College,2.0,Employed,60–100k,5702-SKUOB
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,1134-YWTYF
Male,0.0,No,YPs,College,1.0,Self-employed,100–150k,6061-GWWAV
Male,0.0,Yes,Yes, College  ,4.0,Self-employed,100–150k,0679-TDGAK
Male,0.0,Yes,Yes,College,6.0,Employed,60–100k,6585-WCEWR
,0.0,No,No,College,2.0,Self-employed,60–100k,9067-YGSCA
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9067-SQTNS
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8433-WXGNA
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,1776-SPBWV
Female,1.0,Yes,No,HighSchool,4.0,Retired,60–100k,8735-SDUFN
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k, 9668-PUGNU  
Female,0.0,No,No,Bachelor,3.0,Retired,>150k,9405-GPBBG
 Female  ,0.0,Yes,No,College,2.0,Self-employed,60–100k,1926-QUZNN
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3707-GNWHM
Male,1.0,Yes,No,College,2.0,,100–150k,7016-NVRIC
Female,0.0,Yes,No,College,2.0,Retired,100–150k,5829-NVSQN
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,9565-AXSMR
Female,1.0,No,No,College,1.0,Retired,100–150k,8922-LIEGH
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,8869-LIHMK
Female,1.0,No,No,College,1.0,Retired,100–150k,8245-UMPYT
Male,1.0,No,No,College,1.0,Retired,100–150k,5186-SAMNZ
Male,0.0,No,No,Bachelor,2.0,Retired,>150k,0447-RXSGD
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,4927-WWOOZ
Female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,5788-YPOEG
Male,1.0,Yes,No,College,2.0,Retired,100–150k,5373-SFODM
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,0661-KBKPA
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,9081-WWXKP
Male,0.0,No,Yes,College,1.0,,60–100k,0784-ZQJZX
