MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,customerID
0.0,0.0,3,3.0,8532-UEFWH
58.2,162.0,3,2.0,6296-DDOOR
85.85,208.08,0,2.0,7951-VRDVK
70.1,204.17,2,2.0,5931-FLJJF
104.9,318.45,2,3.0,4815-YOSUK
111.3,331.07,4,1.0,2659-VXMWZ
99.85,261.55,6,1.0,0380-NEAVX
95.25,212.62,0,2.0,3207-OYBWH
86.25,322.42,3,1.0,4285-GYRQC
100.8,,0,1.0,7216-EWTRS
19.55,78.4,2,2.0,4365-MSDYN
104.0,367.72,8,2.0,7036-TYDEC
104.4,359.16,5,2.0,5802-ADBRC
19.5,16.38,,3.0,8076-FEZKJ
25.25,55.2,5,ORPH-16f21cb5,5197-YPYBZ
86.3,338.89,1,1.0,8337-MSSXB
49.85,179.42,8,4.0,4312-GVYNH
108.95,298.82,3,2.0,8495-LJDFO
89.9,208.28,,3.0,0839-JTCUD
82.0,223.52,6,3.0,5494-WOZRZ
89.95,256.42,3,2.0,1302-UHBDD
79.35,175.17,,3.0,2234-EOFPT
64.05,100.04,3,ORPH-3b625ebb,8619-IJNDK
101.15,343.8,9,1.0,8378-LKJAF
89.95,348.89,7,2.0,8182-BJDSI
76.45,206.63,3,3.0,2528-HFYZX
39.1,195.42,3,3.0,1153-GNOLC
34.6,95.62,1,2.0,3298-QEICA
19.55,25.51,0,3.0,0788-DXBFY
104.45,308.92,0,ORPH-98eb044b,3597-YASZG
70.5,247.38,6,3.0,3496-LFSZU
20.35,13.59,0,2.0,5242-UOWHD
70.0,269.92,7,2.0,2482-CZGBB
19.45,3.73,0,3.0,6479-SZPLM
69.9,182.45,8,3.0,8097-VBQTZ
59.7,142.88,,3.0,4500-HKANN
78.35,78.03,4,3.0,9917-KWRBE
71.45,162.87,3,2.0,3420-ZDBMA
45.85,100.59,0,2.0,2212-LYASK
95.85,349.18,0,3.0,1393-IMKZG
35.7,168.04,5,3.0,8069-RHUXK
89.55,168.65,0,3.0,3398-GCPMU
24.95,106.64,0,2.0,2908-WGAXL
24.85,39.12,0,3.0,3378-AJRAO
100.8,244.74,0,1.0,1013-QCWAM
64.4,152.17,3,3.0,0866-QLSIR
105.35,267.63,6,2.0,6050-FFXES
102.45,363.67,5,1.0,7181-BQYBV
19.65,0.0,0,3.0,0362-RAOQO
54.45,65.52,3,2.0,9554-DFKIC
70.5,214.68,6,2.0,5527-ACHSO
20.1,0.0,3,2.0,0829-DDVLK
69.35,219.19,4,2.0,1399-UBQIU
19.8,0.0,0,3.0,1813-JLKWR
74.4,136.72,0,2.0,UNK-d1a42eeb
93.05,178.12,7,3.0,7322-OCWHC
51.2,146.09,6,2.0,9537-VHDTA
65.6,162.57,7,2.0,4957-TIALW
80.55,235.28,5,3.0,2054-PJOCK
,63.95,4,2.0,9150-HEPMB
20.85,0.0,3,4.0,9030-QGZNL
80.1,270.89,4,ORPH-a53a5b75,6204-IEUXJ
52.15,156.77,0,2.0,3126-WQMGH
80.2,295.36,4,2.0,4529-CKBCL
98.15,244.72,8,2.0,2506-CLAKW
,291.05,4,2.0,7176-WRTNX
112.95,323.43,0,3.0,1583-IHQZE
104.45,297.38,0,2.0,5732-IKGQH
113.65,274.4,6,1.0,9239-GZHZE
20.6,69.84,0,3.0,7205-BAIAD
70.9,225.37,5,2.0,0151-ONTOV
86.85,212.33,1,2.0,4140-MUHUG
91.55,272.5,4,2.0,0093-EXYQL
49.85,156.96,0,2.0,8064-RAVOH
19.8,23.7,3,2.0,0219-QAERP
99.85,355.01,7,2.0,0320-JDNQG
74.5,297.86,4,2.0,7180-PISOG
104.15,,0,1.0,9168-INPSZ
109.15,301.61,6,2.0,UNK-8f09a932
48.2,97.2,0,2.0,0015-UOCOJ
25.1,53.98,0,3.0,5334-AFQJB
100.15,248.87,0,1.0,2754-SDJRD
65.2,206.51,0,2.0,9578-VRMNM
99.5,319.14,0,2.0,1587-FKLZB
71.55,214.51,4,2.0,6140-QNRQQ
55.9,174.67,4,2.0,8963-JLGJT
93.9,320.7,6,2.0,4307-KTUMW
64.4,133.32,0,3.0,1465-LNTLJ
108.4,275.07,0,3.0,5440-FLBQG
85.3,338.06,7,2.0,2135-DQWAQ
107.45,373.6,4,2.0,4056-QHXHZ
48.75,219.26,4,1.0,7470-MCQTK
85.65,326.09,1,3.0,7488-MXJIV
91.3,267.45,5,3.0,7401-JIXNM
85.95,193.95,0,2.0,9339-FIIJL
106.7,326.64,4,2.0,2027-FECZV
25.15,92.92,3,2.0,2672-DZUOY
45.2,55.05,3,2.0,4706-DGAHW
110.35,364.36,0,3.0,3870-MQAMG
79.2,245.05,0,2.0,6670-MFRPK
55.5,168.05,3,ORPH-211c063d,6177-PEVRA
103.25,346.61,0,2.0,4800-CZMPC
90.25,299.07,6,3.0,4813-HQMGZ
91.25,246.3,4,3.0,7579-KKLOE
47.8,102.31,6,2.0,7377-DMMRI
100.9,376.43,2,2.0,8402-EIVQS
97.7,349.39,0,2.0,4947-DSMXK
69.85,189.72,3,2.0,7245-NIIWQ
65.6,213.52,9,3.0,0002-ORFBO
104.65,388.94,2,1.0,3324-OIRTO
90.45,248.44,9,3.0,5414-OFQCB
63.7,249.72,8,3.0,4967-WPNCF
104.5,281.77,5,2.0,8552-OBVRU
20.1,58.65,3,2.0,8499-BRXTD
104.3,349.48,4,1.0,9154-QDGTH
93.25,159.08,7,2.0,8197-BFWVU
73.45,199.56,4,2.0,2577-GVSIL
20.7,51.46,0,3.0,9367-OIUXP
25.25,49.31,0,2.0,6770-UAYGJ
100.5,285.97,4,1.0,6463-HHXJR
90.6,346.6,3,2.0,7928-VJYAB
0.0,178.43,1,3.0,1187-WILMM
95.45,240.37,,2.0,9776-OJUZI
20.45,0.0,4,ORPH-5678e7ff,1306-RPWXZ
98.6,294.14,5,ORPH-626f5635,8949-JTMAY
83.05,173.23,6,3.0,2774-LVQUS
19.95,52.7,7,3.0,3097-PYWXL
109.15,329.56,2,3.0,2266-SJNAT
85.7,213.67,0,1.0,0869-PAPRP
102.05,232.86,7,2.0,4238-JSSWH
94.7,293.24,2,2.0,2972-YDYUW
64.4,108.39,5,2.0,1104-FEJAM
26.8,38.01,0,3.0,2809-ILCYT
66.05,204.64,6,1.0,5499-ECUTN
65.2,171.84,,3.0,4981-FLTMF
85.05,246.48,4,3.0,9121-PHQSR
55.8,65.17,5,3.0,3113-IWHLC
70.4,214.93,0,2.0,3211-ILJTT
104.75,286.9,0,1.0,4612-THJBS
19.95,69.65,0,3.0,4277-BWBML
94.25,295.96,3,2.0,4094-NSEDU
45.0,159.23,5,2.0,0234-TEVTT
114.9,313.24,3,2.0,4304-TSPVK
106.4,367.71,7,2.0,1552-AAGRX
46.1,144.36,1,4.0,2637-FKFSY
39.7,108.65,8,3.0,9796-MVYXX
20.05,61.23,1,2.0,7874-ECPQJ
95.75,323.6,6,3.0,0020-INWCK
24.4,0.0,0,2.0,7089-RKVSZ
33.6,161.17,4,3.0,2683-JXWQQ
90.45,263.69,0,3.0,nan
84.0,277.16,0,1.0,8739-XNIKG
67.4,97.78,7,unknown,9755-JHNMN
19.7,0.0,2,3.0,3981-QSVQI
80.35,325.04,5,2.0,2789-HQBOU
19.6,0.0,0,3.0,9424-CMPOG
54.2,83.0,2,3.0,5067-WJEUN
45.2,72.98,3,2.0,3450-WXOAT
75.1,189.88,5,1.0,9251-WNSOD
19.7,58.28,0,3.0,6974-DAFLI
72.75,199.99,3,1.0,2616-UUTFK
20.05,0.0,0,3.0,7064-JHXCE
45.95,39.73,8,3.0,5103-MHMHY
39.2,193.04,5,3.0,7989-AWGEH
44.75,73.44,3,2.0,4373-VVHQL
82.65,246.33,2,2.0,4559-UWIHT
93.9,226.41,0,1.0,7268-IGMFD
70.15,199.08,0,3.0,1846-XWOQN
85.55,313.88,18,1.0,0235-KGSLC
117.15,347.12,2,2.0,6650-BWFRT
99.25,309.41,2,2.0,9570-KYEUA
112.55,407.54,8,2.0,6993-YGFJV
25.7,0.0,1,3.0,2712-SYWAY
90.3,118.96,8,2.0,0730-BGQGF
49.4,105.2,4,3.0,5498-IBWPI
19.4,0.0,0,2.0,9101-NTIXF
109.7,292.09,8,3.0,0013-SMEOE
61.25,198.61,0,2.0,9314-QDMDW
55.3,69.41,5,UNK-03746004,9308-ANMVE
70.3,251.86,4,2.0,2884-GBPFB
106.35,248.18,0,2.0,3757-NJYBX
103.75,352.77,6,2.0,3413-DHLPB
19.5,,0,4.0,7649-PHJVR
39.5,130.04,7,3.0,6114-TCFID
26.05,132.57,0,2.0,3787-TRIAL
91.05,282.19,0,2.0,2573-GYRUU
29.65,70.55,3,4.0,5156-UMKOW
50.2,160.05,0,2.0,1247-QBVSH
105.3,343.71,8,1.0,6734-GMPVK
55.45,175.1,4,3.0,9822-OAOVB
85.45,176.03,5,2.0,6161-ERDGD
19.8,13.49,0,3.0,1226-JZNKR
59.25,195.03,2,2.0,7318-EIVKO
90.7,347.12,2,2.0,3771-PZOBW
103.7,380.95,7,2.0,5136-KCKGI
79.05,289.84,0,3.0,8231-BSWXX
90.7,222.76,0,2.0,6486-LHTMA
95.0,225.03,3,1.0,4083-BFNYK
88.35,369.75,6,2.0,3722-WPXTK
30.25,107.7,0,3.0,7389-KBFIT
49.85,,3,3.0,7176-WIONM
93.0,310.25,6,3.0,5141-ZUVBH
54.55,67.43,0,4.0,1089-HDMKP
19.7,0.0,2,2.0,7623-HKYRK
84.8,236.97,3,3.0,0310-SUCIN
94.45,352.65,9,2.0,5197-PYEPU
94.2,377.91,1,3.0,2929-ERCFZ
96.25,384.46,3,2.0,7548-SEPYI
70.7,278.44,0,2.0,8835-VSDSE
20.85,0.0,1,3.0,6619-RPLQZ
,191.57,6,2.0,3275-RHRNE
,288.64,4,3.0,3503-TYDAY
84.95,248.63,2,2.0,6901-GOGZG
33.55,146.37,3,3.0,1623-NLDOT
49.65,211.72,4,2.0,7021-XSNYE
20.2,4.26,3,3.0,9621-OUPYD
94.55,273.92,0,,9898-KZQDZ
100.5,376.84,0,1.0,8982-NHAVY
35.75,155.28,2,3.0,4307-KWMXE
86.45,243.57,0,2.0,0141-YEAYS
53.8,110.42,8,3.0,2450-ZKEED
38.55,119.2,2,2.0,3694-DELSO
39.9,170.73,2,3.0,3893-JRNFS
70.05,202.86,4,3.0,9603-OAIHC
20.1,52.29,0,3.0,1133-KXCGE
112.95,367.33,7,1.0,5236-PERKL
20.3,23.72,5,3.0,0142-GVYSN
35.65,132.57,9,3.0,1049-FYSYG
35.9,176.82,5,2.0,7854-FOKSF
99.25,371.49,0,2.0,2519-FAKOD
82.95,146.16,2,2.0,8406-LNMHF
55.65,128.09,1,3.0,1821-BUCWY
24.45,162.24,0,3.0,8263-JQAIK
25.2,8.33,0,3.0,0023-UYUPN
50.8,147.66,11,3.0,8314-DPQHL
19.65,54.11,0,3.0,1465-WCZVT
59.8,108.77,1,2.0,9481-SFCQY
73.55,232.29,0,3.0,6360-SVNWV
61.4,169.98,4,1.0,0567-GGCAC
103.35,375.88,6,3.0,7089-IVVAZ
19.9,52.15,0,2.0,8884-MRNSU
19.45,0.0,0,3.0,2171-UDMFD
81.5,219.36,0,3.0,9050-IKDZA
84.8,230.84,1,2.0,2205-YMZZJ
109.55,316.26,2,2.0,9802-CAQUT
99.95,284.79,4,2.0,1254-IZEYF
74.4,285.86,2,2.0,0187-WZNAB
90.0,366.15,2,3.0,9492-TOKRI
74.9,214.56,1,1.0,1475-VWVDO
104.85,290.79,5,1.0,9221-OTIVJ
59.65,200.6,0,1.0,1357-MVDOZ
110.45,320.42,10,3.0,7602-MVRMB
106.1,372.23,4,2.0,3325-FUYCG
74.2,129.24,4,2.0,5908-QMGOE
74.45,191.15,0,ORPH-2611afa9,1197-BVMVG
24.55,46.17,2,3.0,5406-KGRMX
89.35,245.24,0,2.0,8481-YYXWG
24.55,59.23,2,3.0,5968-HYJRZ
90.65,181.48,7,3.0,5198-EFNBM
105.05,237.76,3,2.0,7516-GMHUV
20.45,0.0,0,2.0,7140-ADSMJ
,0.0,2,4.0,2230-XTUWL
19.7,0.0,2,3.0,7706-YLMQA
70.45,224.47,0,1.0,2585-KTFRE
85.65,334.44,4,2.0,7994-UYIVZ
77.15,249.12,0,2.0,2609-IAICY
35.25,196.73,0,3.0,1740-CSDJP
20.55,0.0,0,3.0,7717-BICXI
97.95,336.12,7,2.0,6559-RAKOZ
48.55,219.06,9,UNK-a9dadcfc,2636-OHFMN
20.0,25.29,0,3.0,4716-MRVEN
25.25,45.39,2,3.0,2143-LJULT
98.4,358.79,0,3.0,1323-OOEPC
70.9,79.59,5,2.0,3200-MNQTF
19.85,15.84,2,3.0,6164-HXUGH
106.35,372.78,0,2.0,5630-IXDXV
99.5,351.13,3,2.0,0320-DWVTU
84.7,207.23,5,2.0,9135-MGVPY
86.05,301.57,6,1.0,1212-GLHMD
44.55,82.8,0,3.0,7878-JGDKK
75.85,207.03,5,2.0,1088-AUUZZ
93.85,254.27,0,2.0,0397-GZBBC
25.0,4.7,0,,6614-YWYSC
45.0,93.08,1,3.0,9588-OZDMQ
100.7,210.33,4,3.0,7641-EUYET
20.5,78.91,1,4.0,6476-EPYZR
80.45,213.87,0,1.0,9921-ZVRHG
90.45,283.41,3,3.0,1174-FGIFN
60.45,120.21,4,3.0,6620-HVDUJ
55.25,127.78,9,3.0,4701-MLJPN
78.45,199.53,0,,1032-MAELW
100.55,357.27,5,2.0,7641-TQFHN
20.35,,2,3.0,1552-TKMXS
54.45,147.55,9,3.0,9206-GVPEQ
90.75,297.63,2,1.0,8622-ZLFKO
75.35,283.03,0,,1596-BBVTG
20.25,76.53,1,3.0,6188-UXBBR
20.05,77.54,1,2.0,2333-KWEWW
19.6,0.0,2,3.0,5702-SKUOB
53.8,136.27,0,3.0,1134-YWTYF
70.2,210.28,3,2.0,6061-GWWAV
75.5,251.73,5,3.0,0679-TDGAK
20.35,57.85,3,3.0,6585-WCEWR
26.05,0.0,0,3.0,9067-YGSCA
20.6,1.64,4,3.0,9067-SQTNS
75.7,223.32,0,3.0,8433-WXGNA
20.1,0.0,0,3.0,1776-SPBWV
,0.0,0,3.0,8735-SDUFN
24.5,5.07,0,3.0,9668-PUGNU
110.5,363.25,6,2.0,9405-GPBBG
25.25,28.38,1,3.0,1926-QUZNN
74.25,277.27,2,2.0,3707-GNWHM
90.1,,6,1.0,7016-NVRIC
68.75,199.96,0,2.0,5829-NVSQN
19.2,27.9,2,4.0,9565-AXSMR
89.7,260.46,6,2.0,8922-LIEGH
115.1,336.83,5,2.0,8869-LIHMK
96.4,304.72,0,2.0,8245-UMPYT
69.5,216.72,0,2.0,5186-SAMNZ
99.65,351.12,3,,0447-RXSGD
91.45,340.76,1,2.0,4927-WWOOZ
84.75,215.01,0,2.0,5788-YPOEG
85.25,172.96,5,2.0,5373-SFODM
78.75,235.62,4,3.0,0661-KBKPA
20.25,6.03,3,4.0,9081-WWXKP
19.9,17.35,2,2.0,0784-ZQJZX
97.75,322.9,6,3.0,3133-PZNSR
19.4,0.0,3,3.0,5766-ZJYBB
83.3,300.58,5,3.0,8931-GJJIQ
80.1,294.81,4,3.0,4277-PVRAN
62.7,122.3,1,3.0,0022-TCJCI
100.4,356.6,5,2.0,0722-SVSFK
24.45,30.22,0,2.0,UNK-86041d2a
101.1,259.42,0,2.0,9825-YCXWZ
50.9,169.93,0,2.0,5397-NSKQG
107.2,308.84,1,2.0,8565-HBFNN
92.2,165.65,5,2.0,2000-DHJUY
25.3,55.79,0,2.0,0203-HHYIJ
113.4,361.21,4,3.0,8670-ERCJH
40.55,186.75,2,3.0,7758-UJWYS
26.0,0.0,1,2.0,2050-ONYDQ
111.95,351.58,4,3.0,7055-JCGNI
53.8,212.37,3,2.0,0739-UUAJR
72.1,252.74,2,3.0,4826-DXMUP
98.15,363.35,3,2.0,0952-KMEEH
78.85,195.9,5,2.0,7285-KLOTR
70.75,185.92,4,4.0,0654-PQKDW
76.15,254.11,5,2.0,7175-NTIXE
39.1,48.62,6,4.0,7963-SHNDT
69.95,186.83,0,2.0,9796-BPKIW
,73.52,0,3.0,0188-GWFLE
20.05,0.0,0,2.0,8129-GMVGI
19.45,22.33,0,3.0,2882-DDZPG
26.9,31.17,2,2.0,3547-LQRIK
19.2,4.5,0,ORPH-228187e0,9137-NOQKA
50.0,128.99,7,2.0,5843-TTHGI
60.0,105.97,3,3.0,1849-RJYIG
84.55,217.27,6,2.0,8868-GAGIO
45.45,107.72,,3.0,4061-UKJWL
20.05,38.59,0,4.0,5380-XPJNZ
115.55,329.39,3,3.0,8263-QMNTJ
93.7,220.98,7,3.0,8178-EYZUO
99.0,305.25,4,2.0,3230-JCNZS
50.55,260.73,3,3.0,0277-ORXQS
105.95,279.91,5,1.0,5130-IEKQT
82.0,242.73,5,2.0,3230-WYKIR
25.0,,5,2.0,7996-BPXHY
91.55,220.99,5,3.0,3227-WLKLI
95.75,280.37,5,2.0,0407-BDJKB
19.35,81.71,2,2.0,2266-FUBDZ
24.85,24.49,2,2.0,8237-ULIXL
94.05,388.5,1,2.0,9600-UDOPK
100.4,334.09,8,2.0,8216-AZUUZ
25.0,0.0,3,4.0,9153-BTBVV
54.75,171.32,0,2.0,4074-SJFFA
95.65,302.13,0,1.0,3269-ATYWD
19.25,24.01,0,3.0,5186-PEIZU
108.25,321.41,3,2.0,1074-AMIOH
94.6,371.11,5,1.0,4910-GMJOT
98.9,265.06,0,2.0,0354-WYROK
20.15,,0,3.0,4361-FEBGN
101.3,200.28,0,3.0,7748-UMTRK
20.0,47.66,0,2.0,0380-ZCSBI
105.3,330.94,0,2.0,7145-FEJWU
69.85,73.3,4,2.0,6463-MVYRY
65.25,112.79,3,2.0,nan
19.8,61.49,0,3.0,9624-EGDEQ
19.6,32.14,0,3.0,1051-EQPZR
20.05,65.89,1,3.0,5849-ASHZJ
49.4,190.17,1,3.0,5780-INQIK
76.05,151.21,0,3.0,7576-OYWBN
88.4,247.46,0,1.0,4526-ZJJTM
100.6,386.32,5,2.0,8384-FZBJK
19.45,0.0,3,2.0,3750-RNQKR
20.3,11.1,,3.0,0962-CQPWQ
107.65,387.63,9,3.0,3096-YXENJ
80.45,232.88,0,3.0,1265-BCFEO
58.85,168.66,3,3.0,5837-LXSDN
109.6,330.37,4,2.0,5945-AZYHT
75.15,292.38,0,2.0,8325-QRPZR
73.0,205.15,7,2.0,6384-VMJHP
70.1,200.87,4,2.0,2262-SLNVK
,313.84,7,3.0,7730-CLDSV
111.45,335.18,4,3.0,1135-HIORI
114.9,290.13,4,1.0,0164-APGRB
100.55,268.72,2,2.0,6481-ESCNL
20.4,0.0,3,2.0,1790-NESIO
104.35,334.92,4,2.0,1550-EENBN
69.75,196.74,0,2.0,5539-TMZLF
34.5,62.8,5,2.0,4323-SADQS
105.55,387.46,1,2.0,4446-BZKHU
30.1,118.29,3,3.0,5202-IVJNU
70.3,246.35,4,1.0,5976-JCJRH
80.45,246.89,2,2.0,8198-RKSZG
80.2,312.98,0,2.0,0137-OCGAB
94.35,211.31,7,2.0,3351-NQLDI
91.35,267.37,10,2.0,9297-EONCV
44.6,200.83,7,2.0,7593-JNWRU
19.6,0.0,0,3.0,4588-YBNIB
19.9,18.89,4,3.0,1069-QJOEE
110.45,221.57,0,3.0,3336-JORSO
68.35,141.33,5,3.0,7799-DSEWS
79.1,243.72,0,2.0,8766-PAFNE
51.0,32.74,5,3.0,5315-CKEQK
80.55,272.24,5,2.0,3130-ICDUP
66.7,122.19,6,2.0,0820-FNRNX
86.4,182.38,5,3.0,0880-FVFWF
50.05,131.51,2,2.0,4611-ANLQC
25.7,36.96,6,3.0,4213-HKBJO
83.4,201.42,3,3.0,2792-LSHWX
70.7,294.87,3,2.0,5028-GZLDO
84.65,,10,ORPH-065eaa29,0014-BMAQU
99.25,334.7,0,1.0,6861-XWTWQ
64.75,137.44,0,2.0,9018-PCIOK
100.15,309.32,4,3.0,4837-QUSFT
84.8,324.94,4,3.0,6877-TJMBR
25.25,62.31,0,3.0,9953-ZMKSM
113.0,320.64,4,2.0,0907-HQNTS
40.65,191.59,4,3.0,7665-NKLAV
105.0,285.41,4,2.0,6769-DCQLI
54.45,96.16,2,2.0,2433-KMEAS
,286.11,0,3.0,4391-LNRXK
59.9,46.57,9,2.0,8250-ZNGGW
85.3,254.79,4,1.0,2195-ZRVAX
83.35,353.78,4,2.0,3550-SAHFP
33.5,66.59,4,2.0,2011-TRQYE
19.8,11.08,2,3.0,8562-GHPPI
81.8,295.4,3,3.0,5893-PYOLZ
20.0,67.2,0,1.0,4986-MXSFP
59.6,156.34,4,2.0,6131-FOYAS
25.0,65.34,0,2.0,3027-YNWZU
84.35,286.76,3,2.0,5609-IMCGG
90.35,327.63,2,1.0,4873-ILOLJ
55.55,162.47,5,1.0,4727-MCYZG
75.35,223.21,0,2.0,9481-WHGWY
90.75,362.25,6,2.0,2725-KXXWT
89.6,306.53,5,3.0,9565-DJPIB
59.3,197.39,8,2.0,4328-VUFWD
66.1,159.49,1,,3301-LSLWQ
18.8,19.56,1,3.0,7473-ZBDSN
,231.42,7,3.0,3166-PNEOF
52.1,64.52,8,3.0,5639-NTUPK
47.4,117.57,3,3.0,8780-YRMTT
49.25,246.03,,2.0,8348-HFYIV
109.15,377.54,0,2.0,5140-FOMCQ
94.95,240.62,2,2.0,6242-SGYTS
93.55,207.57,0,2.0,8166-ORCHU
79.5,197.59,4,3.0,8414-OOEEL
115.05,345.76,10,1.0,8454-AATJP
19.75,37.75,2,,6849-WLEYG
95.15,352.6,4,3.0,4659-NZRUF
95.15,315.92,2,3.0,4531-AUZNK
105.4,356.07,0,2.0,4191-XOVOM
20.1,26.42,0,2.0,2150-OEGBV
101.35,363.4,4,3.0,8429-XIBUM
20.05,24.29,4,2.0,1855-CFULU
20.7,0.0,0,3.0,4878-BUNFV
20.35,42.6,3,2.0,1872-EBWSC
70.05,285.42,0,2.0,2608-BHKFN
19.7,69.9,0,4.0,7026-YMSBE
74.65,279.28,5,2.0,7341-LXCAF
85.45,197.91,3,3.0,6997-UVGOX
,187.35,2,3.0,9674-EHPPG
50.4,174.94,6,2.0,9462-MJUAW
79.65,227.42,3,2.0,8128-YVJRG
105.2,355.67,5,ORPH-5439f84f,5440-VHLUL
100.65,321.5,2,1.0,5781-BKHOP
79.85,180.67,0,2.0,4283-FUTGF
91.0,236.21,0,2.0,5213-TWWJU
78.75,245.17,5,2.0,1569-TTNYJ
0.0,259.07,2,3.0,8628-MFKAX
80.45,212.68,0,1.0,2397-BRLOM
59.1,150.93,2,2.0,7629-WIXZF
49.8,49.51,1,2.0,5445-GLVOT
19.3,52.96,3,4.0,3976-HXHCE
19.65,59.67,3,2.0,2466-NEJOJ
81.4,250.39,6,2.0,0254-KCJGT
38.9,147.27,3,4.0,5472-CVMDX
87.95,229.81,9,2.0,6461-SZMCV
19.85,7.99,0,3.0,8150-QUDFX
96.35,226.07,,3.0,9508-ILZDG
24.15,176.22,0,3.0,2346-DJQTB
19.1,19.48,2,2.0,1697-LYYYX
44.0,95.48,4,3.0,1942-OQFRW
50.1,159.71,0,2.0,4749-VFKVB
60.6,184.47,0,3.0,9640-ZSLDC
25.65,36.02,3,3.0,4231-LZUYM
76.4,263.64,3,,7598-UAASY
98.7,368.54,3,1.0,7938-OUHIO
100.8,248.85,0,2.0,nan
53.95,158.05,1,3.0,6128-AQBMT
20.4,26.65,0,2.0,3594-BDSOA
90.1,374.37,0,2.0,0431-APWVY
29.35,159.19,6,3.0,5133-VRSAB
20.45,20.1,0,3.0,5996-DAOQL
95.1,320.97,5,3.0,6838-YAUVY
25.25,28.27,4,3.0,0484-JPBRU
44.9,151.45,6,2.0,7883-ROJOC
92.65,202.03,5,3.0,0244-LGNFY
43.7,92.32,3,2.0,UNK-02f69c73
72.6,167.27,0,2.0,4295-YURET
51.55,132.12,0,2.0,3426-NIYYL
79.25,217.25,0,,8225-BTJAU
18.95,21.94,2,3.0,4635-EJYPD
20.5,1.31,4,2.0,1866-ZSLJM
19.95,28.04,0,3.0,4636-TVXVG
24.5,86.22,4,3.0,4236-UJPWO
20.6,3.4,4,2.0,9392-XBGTD
94.85,386.93,0,3.0,3387-VATUS
61.05,228.68,4,3.0,6402-SSEJG
85.7,260.8,0,2.0,1143-NMNQJ
106.65,365.72,8,2.0,1169-SAOCL
108.25,364.88,1,2.0,1110-KYLGQ
20.4,63.48,0,2.0,9929-PLVPA
55.3,169.61,5,2.0,3518-PZXZQ
20.25,49.81,2,2.0,2371-JUNGC
72.95,213.12,3,2.0,7693-QPEFS
89.45,196.62,6,2.0,0924-BJCRC
104.65,375.79,8,2.0,5074-FBGHB
75.2,274.01,,1.0,2351-BKRZW
101.15,351.83,4,2.0,4455-BFSPD
44.4,141.96,0,2.0,0415-MOSGF
89.5,262.59,0,1.0,nan
68.75,134.53,3,3.0,3948-KXDUF
111.05,319.33,6,2.0,2323-ARSVR
99.0,346.38,3,2.0,0815-MFZGM
86.05,194.81,3,1.0,4826-XTSOH
21.0,28.06,0,2.0,UNK-4eeb408b
19.4,0.0,9,3.0,8295-FHIVV
44.55,197.25,3,2.0,2495-INZWQ
77.2,236.88,3,2.0,9086-YJYXS
19.45,54.09,0,3.0,1179-INLAT
24.85,47.02,9,2.0,7909-FIOIY
35.4,151.91,9,3.0,4139-SUGLD
95.65,349.28,0,3.0,6857-VWJDT
41.35,170.41,8,3.0,6351-SCJKT
19.6,64.99,8,2.0,5468-BPMMO
20.95,83.96,4,2.0,5624-BQSSA
84.45,299.05,7,2.0,0197-PNKNK
20.25,0.0,0,ORPH-07a20223,2439-QKJUL
19.65,19.01,1,ORPH-83e93771,1194-SPVSP
20.65,0.0,0,3.0,9534-NSXEM
34.7,134.97,0,2.0,2408-WITXK
99.3,354.19,7,3.0,8929-KSWIH
81.05,220.43,0,2.0,2250-IVBWA
67.6,170.05,5,3.0,1810-MVMAI
70.15,288.72,6,2.0,9506-UXUSK
115.0,343.47,13,3.0,1229-RCALF
84.8,256.06,0,2.0,3572-UOLYZ
19.7,88.74,6,2.0,1429-UYJSV
19.75,32.28,0,2.0,UNK-f0bef376
92.55,333.86,0,2.0,6100-QQHEB
63.15,201.86,4,2.0,6366-XIVKZ
74.0,182.07,9,2.0,3470-OBUET
29.1,180.55,3,3.0,2770-NSVDG
50.05,206.32,7,2.0,9375-MHRRS
60.05,69.3,0,ORPH-3ddd4cd6,2634-HCZGT
74.3,247.52,0,2.0,7503-QQRVF
20.0,34.73,0,3.0,4860-YZGZM
74.65,216.64,2,2.0,6599-GZWCM
85.35,306.08,2,2.0,2691-NZETQ
74.3,249.57,6,2.0,4404-HIBDJ
44.4,111.32,2,2.0,5533-NHFRF
85.4,259.17,7,2.0,7037-MTYVW
94.1,315.77,5,2.0,4760-THGOT
98.1,301.22,10,3.0,7295-JOMMD
108.9,335.66,2,2.0,4016-BJKTZ
56.2,115.22,0,2.0,6584-VQMYT
26.1,12.51,3,2.0,9838-BFCQT
85.45,259.47,5,2.0,2790-XUYMV
88.95,302.9,0,2.0,0581-MDMPW
109.65,408.21,7,2.0,5013-SBUIH
74.35,234.05,0,2.0,1023-BQXZE
48.85,107.36,4,ORPH-969410c6,9163-GHAYE
,256.1,7,2.0,3904-UKFRE
56.05,96.22,5,-1.814185671889828,5353-WILCI
74.55,132.59,0,2.0,0709-TVGUR
89.8,267.44,4,2.0,0058-EVZWM
100.95,341.79,5,1.0,6023-YEBUP
94.9,315.96,3,2.0,7209-JCUDS
19.1,24.21,2,3.0,7009-PCARS
20.35,7.36,0,3.0,0519-DRGTI
106.05,383.53,0,2.0,1017-FBQMM
104.9,318.66,0,2.0,3001-CBHLQ
19.65,80.12,0,3.0,1985-MBRYP
