tenure,MonthlyCharges,TotalCharges,AverageDataUsage,LatePaymentCount,AppLoginFrequency,CustomerSatisfactionScore,customerID
17.0,83.55,1329.15,269.6819424551524,0.0,7.0,1.0,3365-SAIGS
1.0,45.7,45.7,167.2657799051737,1.0,0.0,3.0,9828-AOQLM
22.0,19.6,422.5,4.906961536077462,1.0,0.0,2.0,8022-BECSI
1.0,69.95,69.95,194.3538538349839,0.0,2.0,3.0,8000-REIQB
67.0,67.85,4627.65,154.55735819615396,0.0,8.0,1.0,9993-LHIEB
67.0,105.65,6717.9,374.9291994226113,0.0,3.0,3.0,0266-CLZKZ
2.0,44.6,97.1,184.4688736196568,0.0,0.0,2.0,7615-ESMYF
23.0,74.95,1710.45,245.3139520308773,0.0,8.0,3.0,3858-VOBET
9.0,75.5,637.4,160.13614950902414,0.0,0.0,2.0,7020-OZKXZ
5.0,20.15,117.95,15.031227754750406,1.0,0.0,3.0,3977-QCRSL
54.0,45.2,2460.55,124.80110504766428,0.0,4.0,4.0,0017-DINOC
57.0,95.25,5464.65,279.6838979002849,0.0,2.0,2.0,1447-PJGGA
24.0,89.85,2165.05,324.7774865966859,0.0,2.0,1.0,8565-CLBZW
49.0,100.45,4941.8,342.5440037929043,0.0,2.0,1.0,9139-WQQDY
5.0,47.15,223.15,91.92901526736046,0.0,7.0,2.0,0224-HJAPT
2.0,80.2,181.1,212.8354212658932,0.0,0.0,2.0,8086-OVPWV
4.0,87.1,341.45,207.80500544527345,1.0,6.0,ORPH-245b482d,9430-FRQOC
70.0,79.25,5731.85,194.83471341963988,0.0,6.0,2.0,7639-OPLNG
5.0,75.9,357.75,297.9738309215896,0.0,7.0,2.0,3074-GQWYX
53.0,85.7,4616.1,248.6908426123538,1.0,8.0,1.0,1492-QGCLU
47.0,98.75,4533.7,199.89610372184464,1.0,3.0,2.0,6845-RGTYS
31.0,20.1,589.25,29.051544006130147,0.0,4.0,3.0,7328-OWMOM
13.0,61.8,750.1,156.01359605691073,1.0,0.0,2.0,4418-LZMSV
28.0,49.9,1410.25,141.38326113471024,0.0,0.0,2.0,5155-AZQPB
10.0,86.45,830.85,322.42458815626446,1.0,0.0,2.0,8861-HGGKB
38.0,20.4,743.5,2.946369816929863,0.0,0.0,3.0,1087-GRUYI
1.0,45.3,45.3,171.2684122915441,1.0,5.0,2.0,7065-YUNRY
67.0,104.1,7040.85,321.03402186240817,1.0,2.0,1.0,7694-VLBWQ
52.0,75.4,3865.45,266.80210898450696,1.0,1.0,2.0,2546-KZAAT
62.0,108.15,6825.65,343.75058941605687,1.0,5.0,2.0,0181-RITDD
16.0,86.25,1340.1,327.2647295229499,0.0,8.0,3.0,5989-PGKJB
5.0,81.0,371.65,186.5323672385722,0.0,0.0,1.0,4795-KTRTH
12.0,95.7,1184,351.1710161938509,0.0,0.0,3.0,8272-ONJLV
72.0,116.85,8477.7,385.42310297480657,0.0,9.0,2.0,1488-PBLJN
71.0,105.75,7382.85,273.49569962135365,0.0,0.0,4.0,0308-GIQJT
24.0,20.15,456.85,0.0,0.0,0.0,2.0,3778-FOAQW
15.0,19.6,331.6,2.980210851735757,1.0,3.0,3.0,4452-ROHMO
67.0,90.6,6056.15,292.4443932580329,1.0,2.0,1.0,6481-OGDOO
2.0,60.95,134.6,88.6740798657575,0.0,0.0,2.0,3090-LETTY
5.0,25.05,125.5,105.21544956266996,1.0,0.0,2.0,5349-AZPEW
15.0,88.15,1390.6,314.7010106612229,0.0,0.0,2.0,3753-TSEMP
1.0,20.2,20.2,0.0,0.0,0.0,3.0,8305-VHZBZ
41.0,60.3,2511.3,141.91462772770984,0.0,5.0,2.0,9720-JJJOR
43.0,63.95,2737.05,113.2559472047514,1.0,6.0,3.0,8100-HZZLJ
1.0,74.3,74.3,162.63877960171493,2.0,0.0,1.0,8775-ERLNB
1.0,70.6,70.6,174.04699478581253,0.0,0.0,2.0,8309-IEYJD
26.0,90.8,2361.8,287.59489931565867,0.0,3.0,2.0,9172-JITSM
22.0,79.35,1730.35,260.45381631819765,0.0,1.0,2.0,6298-QDFNH
71.0,90.55,6404,197.96375004913187,0.0,5.0,2.0,7398-HPYZQ
7.0,19.45,165.35,23.233296104479848,1.0,0.0,3.0,3546-GHEAE
28.0,64.45,1867.6,101.62545946285536,1.0,0.0,2.0,7361-YPXFS
16.0,69.65,1043.3,238.3158099310593,0.0,2.0,3.0,
7.0,19.5,128.6,35.42971793869074,3.0,0.0,2.0,2550-QHZGP
69.0,110.5,7455.45,373.0152623937807,0.0,3.0,2.0,7519-JTWQH
1.0,24.7,24.7,80.84761001123745,0.0,1.0,3.0,2538-OIMXF
3.0,77.4,206.15,154.1604940024107,1.0,3.0,1.0,8543-MSDMF
21.0,96.8,2030.3,266.9899794885221,0.0,0.0,2.0,9961-JBNMK
69.0,85.4,5869.4,277.0190284778482,1.0,1.0,3.0,1170-SASML
71.0,47.6,3377.8,174.8236387206241,0.0,6.0,3.0,4872-JCVCA
69.0,19.4,1346.2,11.882700523659093,1.0,0.0,2.0,5346-BZCHP
48.0,103.85,4946.05,349.2264312655845,0.0,10.0,2.0,2038-LLMLM
47.0,83.35,4065,269.18556464884546,0.0,4.0,2.0,6173-ITPWD
2.0,49.4,106.55,96.74650224060964,1.0,3.0,2.0,9734-UYXQI
45.0,108.45,4964.7,345.3015840640991,0.0,5.0,UNK-b4717321,1216-BGTSP
51.0,81.0,4085.75,299.2108282752489,0.0,0.0,2.0,4138-NAXED
22.0,79.2,1742.75,243.1150130686123,0.0,3.0,3.0,2189-UXTKY
72.0,86.65,6224.8,250.2167912334204,0.0,13.0,2.0,0744-BIKKF
37.0,92.95,3415.25,298.0454023493379,0.0,3.0,1.0,7483-IQWIB
71.0,90.35,6325.25,229.60678623236367,0.0,0.0,2.0,5248-KWLAR
,48.7,340.25,176.40293551418824,0.0,-13.171847138139894,3.0,4958-GZWIY
66.0,25.15,1683.6,14.386134962384926,0.0,3.0,3.0,7996-MHXLW
51.0,76.4,3966.3,215.54214523498248,0.0,3.0,2.0,7833-PKIHD
30.0,19.55,608.5,0.0,1.0,5.0,3.0,7061-OVMIM
,85.35,2896.6,323.93730450725315,2.0,2.0,1.0,5153-RTHKF
64.0,24.8,1514.85,0.0,0.0,0.0,2.0,1852-QSWCD
65.0,103.15,6792.45,247.3154861615287,0.0,8.0,3.0,4832-VRBMR
47.0,100.75,4669.2,280.1427885886547,0.0,4.0,3.0,9079-LWTFD
1.0,95.6,95.6,355.8119817841673,0.0,5.0,1.0,6356-ELRKD
49.0,59.75,2934.3,191.50044397046327,0.0,3.0,3.0,8624-GIOUT
67.0,94.1,6302.8,327.3155914346699,1.0,unknown,2.0,3392-EHMNK
39.0,19.35,779.2,13.07089489308585,0.0,0.0,4.0,5986-WWXDV
14.0,19.9,283.75,17.136478385146965,0.0,2.0,3.0,3061-BCKYI
43.0,108.15,4600.7,273.5300139656868,0.0,1.0,2.0,6179-GJPSO
56.0,101.05,5594,220.2756450454161,0.0,0.0,1.0,7901-TBKJX
14.0,59.1,772.85,172.70603302105363,0.0,2.0,3.0,7228-PAQPD
1.0,71.35,71.35,301.9735171939108,1.0,7.0,2.0,3177-LASXD
16.0,55.85,857.8,180.84979864221916,0.0,5.0,2.0,7746-QYVCO
70.0,106.05,7554.05,350.06668748595627,0.0,,2.0,5804-HYIEZ
72.0,84.1,5981.65,186.3211654241385,0.0,0.0,2.0,9919-FZDED
23.0,75.3,1702.9,288.40632777597983,0.0,0.0,2.0,5934-TSSAU
21.0,24.7,467.15,48.56346261645928,0.0,1.0,3.0,3486-KHMLI
1.0,20.15,20.15,0.0,1.0,1.0,2.0,4897-QSUYC
1.0,69.75,69.75,307.65065466170586,0.0,6.0,2.0,1084-UQCHV
32.0,93.2,2931,292.98942255994643,1.0,0.0,2.0,8290-YWKHZ
17.0,80.85,1400.85,337.06531876776853,0.0,3.0,1.0,2955-BJZHG
4.0,33.65,137.85,180.2713896683918,1.0,1.0,2.0,3806-DXQOM
36.0,55.8,1941.5,163.51948297982395,0.0,2.0,2.0,6784-XYJAE
50.0,39.7,1932.75,139.43327986474333,0.0,6.0,3.0,3933-DQPWX
48.0,29.5,1423.05,155.85619215757717,0.0,0.0,3.0,6661-EIPZC
50.0,20.15,970.85,27.012617794666117,0.0,0.0,3.0,8957-THMOA
72.0,79.55,5810.9,163.7565180572438,0.0,8.0,4.0,2251-PYLPB
10.0,24.8,223.9,26.45456446283897,0.0,0.0,3.0,5555-RNPGT
18.0,19.65,391.7,44.21124664770358,0.0,0.0,4.0,1057-FOGLZ
1.0,79.95,79.95,250.68111649935383,0.0,3.0,1.0,9300-RENDD
-114.96100436519424,19.3,19.3,8.636472356076245,0.0,2.0,4.0,0761-AETCS
9.0,94.05,811.65,343.43830767678554,0.0,2.0,2.0,8087-LGYHQ
2.0,90.75,174.75,323.08055105579194,0.0,-13.171847138139894,3.0,UNK-2f0d1948
40.0,78.85,3126.85,298.6581596314454,0.0,0.0,2.0,2190-BCXEC
69.0,99.5,6841.45,348.6994290346577,0.0,4.0,3.0,6227-FBDXH
37.0,99.2,3754.6,316.34029823384526,0.0,7.0,2.0,2153-MREFK
18.0,80.55,1406.65,212.93329729906972,0.0,2.0,1.0,2911-WDXMV
11.0,70.2,834.7,169.576825398596,0.0,0.0,3.0,7206-PQBBZ
8.0,85.2,627.4,296.19283598839667,0.0,3.0,2.0,3106-ULWFW
3.0,75.25,242,302.2868408265396,2.0,6.0,2.0,0925-VYDLG
55.0,59.45,3157,200.47392998751383,,2.0,2.0,4547-FZJWE
33.0,93.35,3092,305.5947805664925,0.0,0.0,2.0,7422-WNBTY
46.0,44.95,2168.9,101.9269774435179,0.0,4.0,4.0,0842-IWYCP
34.0,26.1,980.35,8.66677811044226,0.0,2.0,3.0,3521-HTQTV
3.0,20.2,65.95,70.09064518623097,1.0,0.0,2.0,3744-ZBHON
30.0,21.25,711.9,30.381621272863587,0.0,0.0,3.0,3373-DIUUN
33.0,59.4,1952.8,223.84719757380637,1.0,8.0,2.0,8383-SGHJU
45.0,95.0,4368.85,278.6931527164451,2.0,3.0,1.0,7607-QKKTJ
40.0,61.9,2647.1,187.82452215132648,1.0,0.0,3.0,7707-PYBBH
71.0,118.65,8477.6,371.0582752967599,0.0,5.0,3.0,8984-HPEMB
1.0,54.35,54.35,160.60971949914116,0.0,0.0,2.0,4349-GFQHK
72.0,64.45,4528,172.15168608887558,0.0,3.0,3.0,4139-DETXS
22.0,80.15,,274.74547542273774,0.0,3.0,1.0,9779-DPNEJ
46.0,20.2,845.6,13.482663492315496,0.0,2.0,3.0,9805-FILKB
55.0,,1210.3,0.0,0.0,4.0,3.0,5793-YOLJN
,20.45,20.45,0.0,1.0,0.0,2.0,
12.0,75.85,854.45,150.06480383638365,0.0,4.0,3.0,4123-FCVCB
31.0,80.45,2429.1,284.6620364835038,0.0,3.0,3.0,8819-IMISP
5.0,24.95,100.4,153.42518775754922,0.0,7.0,3.0,7802-EFKNY
67.0,75.5,5229.45,220.5074736835442,0.0,1.0,2.0,8311-UEUAB
1.0,44.45,44.45,,0.0,0.0,2.0,5858-EAFCZ
40.0,42.35,1716.45,109.53204870898531,0.0,2.0,2.0,8035-BUYVG
41.0,74.55,3023.55,206.934792961418,0.0,2.0,2.0,1163-ONYEY
1.0,75.3,75.3,293.59818527115044,1.0,5.0,3.0,9787-XVQIU
51.0,94.8,4837.6,264.310920210593,0.0,3.0,2.0,8945-MUQUF
42.0,48.15,2032.3,166.65750124838308,0.0,0.0,3.0,5656-MJEFC
23.0,19.65,436.9,92.47526469357793,0.0,0.0,3.0,6082-OQFBA
1.0,70.55,70.55,198.908661862858,1.0,2.0,2.0,8051-HJRLT
1.0,20.15,20.15,56.80076131195865,0.0,2.0,3.0,8974-OVACP
56.0,106.6,5893.95,340.78435271069714,0.0,4.0,UNK-0abb158a,4010-YLMVT
15.0,91.0,1430.05,299.6760333903687,1.0,1.0,1.0,1379-FRVEB
12.0,25.4,313,71.04245937732908,0.0,3.0,3.0,8612-GXIDD
54.0,69.95,3871.85,149.79422056674218,0.0,7.0,3.0,6288-CHQJB
7.0,66.85,458.1,223.54918563065291,0.0,3.0,2.0,8160-HOWOX
33.0,86.15,2745.7,326.7353570570963,1.0,3.0,2.0,3023-GFLBR
16.0,20.15,341.35,10.44703839752611,0.0,1.0,2.0,6648-INWPS
21.0,64.85,1336.8,124.02323118339686,0.0,2.0,3.0,4223-BKEOR
30.0,74.85,2181.75,181.864590824448,1.0,0.0,1.0,4079-VTGLK
3.0,50.5,147.75,134.4034074068383,1.0,5.0,2.0,1763-WQFUK
11.0,72.9,818.45,256.7069721459595,1.0,0.0,2.0,1391-UBDAR
62.0,115.05,7133.45,344.4134795093085,0.0,8.0,2.0,8894-JVDCV
,19.0,348.8,25.898428682575236,0.0,2.0,3.0,2023-VQFDL
6.0,,128.6,0.0,1.0,3.0,2.0,1345-GKDZZ
46.0,101.1,4674.4,,0.0,0.0,2.0,2014-MKGMH
21.0,84.1,1737.45,347.9666841910868,0.0,5.0,2.0,5628-FCGYG
68.0,24.15,1498.85,93.01527491794472,0.0,0.0,3.0,2560-WBWXF
1.0,50.1,50.1,128.42776849778826,0.0,0.0,3.0,0248-IPDFW
25.0,74.6,1797.75,268.27311159566307,0.0,0.0,ORPH-2f60551a,
24.0,19.75,498.1,12.562865856200167,2.0,2.0,2.0,4335-UPJSI
30.0,85.0,2624.25,,0.0,0.0,2.0,0524-IAVZO
2.0,80.55,184.1,338.823431735989,0.0,5.0,2.0,2737-YNGYW
51.0,106.8,5498.8,377.7981662150762,0.0,3.0,1.0,1784-EZDKJ
57.0,84.5,4845.4,216.10734937786725,0.0,7.0,2.0,9297-FVVDH
15.0,25.05,369.1,33.34124643257061,,2.0,3.0,8007-YYPWD
72.0,83.7,6096.9,249.75511254813665,0.0,4.0,2.0,7101-HRBLJ
2.0,75.8,160.75,216.9934298658404,2.0,4.0,2.0,5159-YFPKQ
28.0,96.6,2684.35,307.9016440619147,0.0,0.0,1.0,6635-CPNUN
29.0,98.5,3004.15,297.0088928096038,2.0,0.0,1.0,4021-RQSNY
70.0,101.1,6994.8,240.2532957337761,0.0,6.0,2.0,5453-YBTWV
13.0,20.2,273.25,11.37400327230745,0.0,0.0,3.0,5039-LZRQT
59.0,94.05,5483.9,194.8427947991204,0.0,9.0,4.0,2931-VUVJN
13.0,95.25,1233.65,292.8400521212313,0.0,0.0,2.0,9061-TIHDA
7.0,74.4,527.9,233.64183686007829,0.0,0.0,3.0,8699-ASUFO
62.0,81.0,4985.9,170.804137906299,1.0,0.0,UNK-b213958e,6418-PIQSP
21.0,60.25,1258.35,117.76944828811904,0.0,4.0,3.0,8220-OCUFY
2.0,60.85,111.4,184.4112376033273,0.0,2.0,2.0,3995-WFCSM
1.0,43.95,43.95,185.7121846259468,0.0,6.0,,1895-QTKDO
,86.05,308.1,323.8908367547434,0.0,2.0,2.0,2038-OEQZH
19.0,20.25,383.65,0.0,0.0,-,2.0,1178-PZGAB
30.0,85.15,2555.9,323.2693186468285,1.0,5.0,2.0,7927-AUXBZ
67.0,19.4,1284.2,93.69124772487751,0.0,0.0,3.0,2626-VEEWG
72.0,102.65,7550.3,219.468199225851,1.0,5.0,1.0,2878-RMWXY
53.0,19.9,1110.05,0.0,0.0,3.0,3.0,1657-DYMBM
5.0,19.55,99.6,72.92132322997853,0.0,5.0,3.0,7311-MQJCH
71.0,95.5,6707.15,260.79553116506776,0.0,8.0,2.0,7375-WMVMT
50.0,84.15,4164.4,182.12223980219957,0.0,,3.0,1136-XGEQU
56.0,103.2,5873.75,375.0680169319846,0.0,6.0,2.0,2530-FMFXO
2.0,50.2,109.25,144.55859187568396,0.0,0.0,3.0,6844-DZKRF
2.0,88.55,179.25,173.24923355061844,0.0,0.0,2.0,4695-WJZUE
24.0,54.75,1338.15,164.08560497295292,0.0,4.0,3.0,7619-ODSGN
46.0,19.95,862.4,0.0,1.0,0.0,2.0,5970-GHJAW
71.0,116.25,8564.75,870.1535143799157,0.0,2.0,2.0,8879-XUAHX
29.0,31.2,926.2,111.80975411994991,1.0,10.0,2.0,3689-MOZGR
69.0,24.45,1718.2,0.0,0.0,0.0,4.0,4195-PNGZS
71.0,84.2,5956.85,252.92914558746608,0.0,5.0,2.0,UNK-88b1d0a6
1.0,91.3,91.3,305.4047967773628,0.0,0.0,2.0,3988-RQIXO
56.0,85.65,4824.45,150.91431145032948,0.0,5.0,2.0,7622-FWGEW
56.0,21.2,1238.65,6.557680054257029,0.0,4.0,3.0,6922-NCEDI
1.0,79.5,79.5,258.47157197662455,0.0,1.0,2.0,2514-GINMM
28.0,25.55,672.2,21.31080988068073,0.0,3.0,3.0,9891-NQDBD
19.0,20.2,382.2,59.82646399012919,0.0,0.0,3.0,6131-IUNXN
66.0,63.85,4264.6,220.99457278152707,0.0,2.0,2.0,8548-AWOFC
17.0,61.95,1070.7,159.19893012290223,0.0,4.0,3.0,9798-DRYDS
52.0,-25.75,1345.85,0.0,0.0,3.0,3.0,8532-UEFWH
19.0,58.2,1045.25,162.00102867346322,1.0,3.0,2.0,6296-DDOOR
36.0,85.85,3003.55,208.07982334195447,0.0,0.0,2.0,7951-VRDVK
7.0,70.1,467.55,204.1743516473582,0.0,2.0,2.0,5931-FLJJF
72.0,104.9,7537.5,318.45418981812605,0.0,2.0,3.0,4815-YOSUK
67.0,111.3,7482.1,331.0672601972838,0.0,4.0,1.0,2659-VXMWZ
34.0,99.85,3343.15,261.5532770245306,0.0,6.0,1.0,0380-NEAVX
57.0,95.25,5427.05,212.6159975800114,1.0,0.0,2.0,3207-OYBWH
7.0,86.25,587.1,322.4191967537427,1.0,3.0,1.0,4285-GYRQC
1.0,100.8,100.8,-,,0.0,1.0,7216-EWTRS
8.0,19.55,161.15,78.39582010773577,0.0,2.0,2.0,4365-MSDYN
69.0,104.0,7028.5,367.72347011948574,0.0,8.0,2.0,7036-TYDEC
50.0,104.4,5232.9,359.16166954285285,0.0,5.0,2.0,5802-ADBRC
10.0,19.5,225.85,16.378631802479745,0.0,,3.0,8076-FEZKJ
12.0,25.25,274.7,55.20114316805083,1.0,5.0,ORPH-16f21cb5,5197-YPYBZ
14.0,86.3,1180.95,338.88891378824826,0.0,1.0,1.0,8337-MSSXB
70.0,49.85,3370.2,179.42054091964786,0.0,8.0,4.0,4312-GVYNH
64.0,108.95,7111.3,298.81910655656174,0.0,3.0,2.0,8495-LJDFO
66.0,89.9,5958.85,208.279141114493,0.0,-,3.0,0839-JTCUD
71.0,82.0,5999.85,223.5195099626108,0.0,6.0,3.0,5494-WOZRZ
20.0,89.95,1648.45,256.4171261328895,2.0,3.0,2.0,1302-UHBDD
72.0,79.35,5753.25,175.17442777623833,0.0,,3.0,2234-EOFPT
71.0,64.05,4492.9,100.03697013154591,0.0,3.0,ORPH-3b625ebb,8619-IJNDK
38.0,101.15,3956.7,343.7973124210675,0.0,9.0,1.0,8378-LKJAF
28.0,89.95,,348.88857164241256,1.0,7.0,2.0,8182-BJDSI
17.0,76.45,1233.4,206.628449514472,0.0,3.0,3.0,2528-HFYZX
33.0,39.1,1309,195.4201179721376,0.0,3.0,3.0,1153-GNOLC
23.0,34.6,813.45,95.61551156625592,1.0,1.0,2.0,3298-QEICA
58.0,19.55,1108.8,25.508472814567845,0.0,0.0,3.0,0788-DXBFY
70.0,104.45,7349.35,308.9217602392672,0.0,0.0,ORPH-98eb044b,3597-YASZG
4.0,70.5,294.2,247.38097565294896,0.0,6.0,3.0,3496-LFSZU
45.0,20.35,929.2,13.58975858926078,0.0,0.0,2.0,5242-UOWHD
10.0,70.0,740,269.9159826026888,0.0,7.0,2.0,2482-CZGBB
36.0,19.45,754.5,3.733417238030268,1.0,0.0,3.0,6479-SZPLM
54.0,69.9,3883.3,182.44798248933324,0.0,8.0,3.0,8097-VBQTZ
23.0,59.7,1414.2,142.88364898595125,0.0,,3.0,4500-HKANN
41.0,78.35,3211.2,78.02969821643458,0.0,4.0,3.0,9917-KWRBE
5.0,71.45,371.6,162.8716120384776,0.0,3.0,2.0,3420-ZDBMA
27.0,45.85,1246.4,100.58604261178738,0.0,0.0,2.0,2212-LYASK
1.0,95.85,95.85,349.1821971715794,0.0,0.0,3.0,1393-IMKZG
67.0,35.7,2545.7,168.0432135067586,0.0,5.0,3.0,8069-RHUXK
72.0,89.55,6448.85,168.6465225981551,0.0,0.0,3.0,3398-GCPMU
56.0,24.95,1468.9,106.63845750296346,0.0,0.0,2.0,2908-WGAXL
44.0,24.85,1013.6,39.11875264663789,2.0,0.0,3.0,3378-AJRAO
66.0,100.8,6690.75,244.738364721324,1.0,0.0,1.0,1013-QCWAM
34.0,64.4,2088.75,152.17099320911274,0.0,3.0,3.0,0866-QLSIR
69.0,105.35,7240.65,267.630686152684,0.0,6.0,2.0,6050-FFXES
1.0,102.45,102.45,363.6681303280305,1.0,5.0,1.0,7181-BQYBV
40.0,19.65,830.25,0.0,0.0,0.0,3.0,0362-RAOQO
30.0,54.45,1588.7,65.51980641207112,0.0,3.0,2.0,9554-DFKIC
11.0,70.5,829.3,214.67941284207936,1.0,6.0,2.0,5527-ACHSO
15.0,20.1,302.45,0.0,0.0,3.0,2.0,0829-DDVLK
11.0,69.35,712.25,219.18618332529056,0.0,4.0,2.0,1399-UBQIU
64.0,19.8,1336.65,0.0,0.0,0.0,3.0,1813-JLKWR
72.0,74.4,5360.75,136.7247690087884,0.0,0.0,2.0,UNK-d1a42eeb
72.0,93.05,6735.05,178.12304045776557,0.0,7.0,3.0,7322-OCWHC
1.0,51.2,51.2,146.09241900368863,1.0,6.0,2.0,9537-VHDTA
15.0,65.6,1010,162.5740161009465,,7.0,2.0, 4957-TIALW  
60.0,80.55,4847.05,235.28052775590388,0.0,5.0,3.0,2054-PJOCK
56.0,—,3019.7,63.94689020686628,1.0,4.0,2.0,9150-HEPMB
8.0,20.85,161.65,0.0,0.0,3.0,4.0,9030-QGZNL
3.0,80.1,217.55,270.88520998474763,0.0,4.0,ORPH-a53a5b75,6204-IEUXJ
49.0,52.15,2583.75,156.77340544805213,0.0,0.0,2.0,3126-WQMGH
2.0,80.2,146.05,295.36313845452406,2.0,4.0,2.0,4529-CKBCL
6.0,98.15,567.45,244.7172297597156,1.0,8.0,2.0,2506-CLAKW
70.0,-,7711.25,291.05483098643026,0.0,4.0,2.0,7176-WRTNX
12.0,112.95,1384.75,323.43047259906604,0.0,0.0,3.0,1583-IHQZE
52.0,104.45,5481.25,297.3830131216894,0.0,0.0,2.0,5732-IKGQH
unknown,113.65,8124.2,274.4010327964893,0.0,6.0,1.0,9239-GZHZE
40.0,20.6,827.3,69.84198637146639,0.0,0.0,3.0,7205-BAIAD
1.0,70.9,70.9,225.3748803267689,1.0,5.0,2.0,0151-ONTOV
3.0,86.85,220.95,212.32802189494964,2.0,1.0,2.0,4140-MUHUG
40.0,91.55,3673.6,272.4998138121825,1.0,4.0,2.0,0093-EXYQL
1.0,49.85,49.85,156.9636034839025,0.0,0.0,2.0,8064-RAVOH
30.0,19.8,576.65,23.699775411160093,0.0,3.0,2.0,0219-QAERP
23.0,99.85,2331.3,355.0064916795639,0.0,7.0,2.0,0320-JDNQG
1.0,74.5,74.5,297.86219764028766,-0.0,4.0,2.0,7180-PISOG
44.0,104.15,4495.65,,1.0,0.0,1.0,9168-INPSZ
65.0,109.15,6941.2,301.61372636365223,0.0,6.0,2.0,UNK-8f09a932
7.0,48.2,340.35,97.20397643547498,0.0,0.0,2.0,0015-UOCOJ
72.0,25.1,1789.9,53.98056667492316,1.0,0.0,3.0,5334-AFQJB
8.0,100.15,908.55,248.87332988527345,0.0,0.0,1.0,2754-SDJRD
16.0,65.2,1043.35,206.50501473440795,0.0,0.0,2.0,9578-VRMNM
66.0,99.5,6822.15,319.13653268531243,0.0,0.0,2.0,1587-FKLZB
1.0,71.55,71.55,214.50963419110448,1.0,4.0,2.0,6140-QNRQQ
3.0,55.9,157.55,174.66783921221432,0.0,4.0,2.0,8963-JLGJT
53.0,93.9,5029.2,320.6955717155191,0.0,6.0,2.0,4307-KTUMW
8.0,64.4,581.7,133.31722713735627,0.0,0.0,3.0,1465-LNTLJ
69.0,108.4,7318.2,275.0733877731293,0.0,0.0,3.0,5440-FLBQG
5.0,85.3,420.45,338.0591889946706,0.0,7.0,2.0,2135-DQWAQ
72.0,107.45,7576.7,373.597676148281,1.0,4.0,2.0,4056-QHXHZ
13.0,48.75,633.4,219.25797996331136,0.0,4.0,1.0,7470-MCQTK
4.0,85.65,321.65,326.0924207546054,0.0,1.0,3.0,7488-MXJIV
54.0,91.3,4965,267.44617289203404,0.0,5.0,3.0,7401-JIXNM
72.0,85.95,6151.9,193.94834926553128,1.0,0.0,2.0,9339-FIIJL
12.0,106.7,1253.9,326.6423041094364,1.0,4.0,2.0,2027-FECZV
1.0,25.15,25.15,92.92003216284807,0.0,3.0,2.0,2672-DZUOY
1.0,45.2,45.2,55.05116000742535,1.0,3.0,2.0,4706-DGAHW
54.0,110.35,5893.15,364.3616612395555,0.0,0.0,3.0,3870-MQAMG
69.0,79.2,5420.65,245.04650685342284,,0.0,2.0,6670-MFRPK
48.0,55.5,2627.35,168.049900736545,0.0,3.0,ORPH-211c063d,6177-PEVRA
48.0,103.25,5037.55,346.60540804500107,1.0,0.0,2.0,4800-CZMPC
8.0,90.25,743.75,299.07256510375043,1.0,6.0,3.0,4813-HQMGZ
71.0,91.25,6589.6,246.2981668941088,0.0,4.0,3.0,7579-KKLOE
2.0,47.8,92.45,102.30776369639382,3.0,6.0,2.0,7377-DMMRI
67.0,100.9,6733.15,376.43229662390206,0.0,2.0,2.0,8402-EIVQS
34.0,97.7,3410,349.39470885104697,0.0,0.0,2.0,4947-DSMXK
3.0,69.85,199.85,189.72113366064443,0.0,3.0,2.0,7245-NIIWQ
9.0,65.6,593.3,213.52093510947583,0.0,9.0,3.0,0002-ORFBO
,104.65,7288.4,388.937978272861,0.0,2.0,1.0,3324-OIRTO
57.0,90.45,5229.8,248.44371317773044,0.0,9.0,3.0,5414-OFQCB
72.0,63.7,4464.8,249.7227963477544,0.0,8.0,3.0,4967-WPNCF
48.0,104.5,5068.05,281.7658216714269,0.0,5.0,2.0,8552-OBVRU
18.0,20.1,401.85,58.65088666991597,1.0,3.0,2.0,8499-BRXTD
43.0,104.3,4451.85,349.48167952378253,0.0,4.0,1.0,9154-QDGTH
72.0,93.25,6688.95,159.07817301122145,0.0,7.0,2.0,8197-BFWVU
35.0,73.45,2661.1,199.55896164777812,0.0,4.0,2.0,2577-GVSIL
4.0,20.7,73.05,51.46172666346676,0.0,0.0,3.0,9367-OIUXP
49.0,25.25,1211.65,49.312771340408936,1.0,0.0,2.0,6770-UAYGJ
71.0,100.5,7030.65,285.9694269464386,1.0,4.0,1.0,6463-HHXJR
11.0,90.6,1020.2,346.59754078994905,0.0,3.0,2.0,7928-VJYAB
63.0,-89.4,5597.65,178.42555507123404,0.0,1.0,3.0,1187-WILMM
65.0,95.45,6223.3,240.3728747062792,0.0,,2.0,9776-OJUZI
49.0,20.45,1024.65,0.0,0.0,4.0,ORPH-5678e7ff,1306-RPWXZ
29.0,98.6,2933.2,294.1382953397436,0.0,5.0,ORPH-626f5635,8949-JTMAY
15.0,83.05,1258.3,173.2302654825763,0.0,6.0,3.0,2774-LVQUS
4.0,19.95,82.9,52.70329609793403,0.0,7.0,3.0,3097-PYWXL
72.0,109.15,7789.6,329.5621504782312,0.0,2.0,3.0,2266-SJNAT
26.0,85.7,2067,213.67337443732976,1.0,0.0,1.0,0869-PAPRP
35.0,102.05,3452.55,232.86437447289768,1.0,7.0,2.0,4238-JSSWH
57.0,94.7,5468.95,293.2422180162962,,2.0,2.0,2972-YDYUW
